Trait,Marker,Chr,Pos,marker_F,p,marker_Rsq,add_F,add_p,dom_F,dom_p,marker_df,marker_MS,error_df,error_MS,model_df,model_MS,minorObs
logit_chlorotic,Zm00001d051479,4,160036719,0.57989,0.44646,3.47E-04,0.57989,0.44646,NaN,NaN,1,0.3246,1669,0.55977,1,0.3246,5
logit_chlorotic,Zm00001d051480,4,160040811,0.4636,0.49604,2.78E-04,0.4636,0.49604,NaN,NaN,1,0.25953,1669,0.55981,1,0.25953,4
logit_chlorotic,Zm00001d051498,4,160459388,0.57989,0.44646,3.47E-04,0.57989,0.44646,NaN,NaN,1,0.3246,1669,0.55977,1,0.3246,5
logit_chlorotic,Zm00001d051502,4,160503065,0.19043,0.66261,1.14E-04,0.19043,0.66261,NaN,NaN,1,0.10662,1669,0.5599,1,0.10662,6
logit_chlorotic,Zm00001d051507,4,160711700,5.00155,0.02546,0.00299,5.00155,0.02546,NaN,NaN,1,2.79233,1669,0.55829,1,2.79233,6
logit_chlorotic,Zm00001d051516,4,161111214,0.81293,0.36739,4.87E-04,0.81293,0.36739,NaN,NaN,1,0.45499,1669,0.55969,1,0.45499,7
logit_chlorotic,Zm00001d051528,4,161588437,0.38763,0.53363,2.32E-04,0.38763,0.53363,NaN,NaN,1,0.21701,1669,0.55984,1,0.21701,15
logit_chlorotic,Zm00001d051534,4,161757649,0.4636,0.49604,2.78E-04,0.4636,0.49604,NaN,NaN,1,0.25953,1669,0.55981,1,0.25953,4
logit_chlorotic,Zm00001d051535,4,161760581,1.44273,0.22987,8.64E-04,1.44273,0.22987,NaN,NaN,1,0.80718,1669,0.55948,1,0.80718,5
logit_chlorotic,Zm00001d051542,4,161947498,0.4636,0.49604,2.78E-04,0.4636,0.49604,NaN,NaN,1,0.25953,1669,0.55981,1,0.25953,4
logit_chlorotic,Zm00001d051552,4,162529632,0.45942,0.49799,2.75E-04,0.45942,0.49799,NaN,NaN,1,0.25719,1669,0.55981,1,0.25719,11
logit_chlorotic,Zm00001d051553,4,162536290,0.57989,0.44646,3.47E-04,0.57989,0.44646,NaN,NaN,1,0.3246,1669,0.55977,1,0.3246,5
logit_chlorotic,Zm00001d051568,4,162976625,0.07582,0.78308,4.54E-05,0.07582,0.78308,NaN,NaN,1,0.04245,1669,0.55994,1,0.04245,7
logit_chlorotic,Zm00001d051571,4,163128790,0.4636,0.49604,2.78E-04,0.4636,0.49604,NaN,NaN,1,0.25953,1669,0.55981,1,0.25953,4
logit_chlorotic,Zm00001d051584,4,163365434,6.19127,0.01294,0.0037,6.19127,0.01294,NaN,NaN,1,3.45408,1669,0.5579,1,3.45408,5
logit_chlorotic,Zm00001d051586,4,163482075,0.69633,0.40414,4.17E-04,0.69633,0.40414,NaN,NaN,1,0.38976,1669,0.55973,1,0.38976,6
logit_chlorotic,Zm00001d051588,4,163585618,5.13308,0.0236,0.00307,5.13308,0.0236,NaN,NaN,1,2.86553,1669,0.55825,1,2.86553,5
logit_chlorotic,Zm00001d051589,4,163591936,1.04124,0.30768,6.23E-04,1.04124,0.30768,NaN,NaN,1,0.5827,1669,0.55962,1,0.5827,13
logit_chlorotic,Zm00001d051628,4,165059968,1.37942,0.24037,8.26E-04,1.37942,0.24037,NaN,NaN,1,0.77179,1669,0.5595,1,0.77179,7
logit_chlorotic,Zm00001d051632,4,165125758,0.92969,0.33508,5.57E-04,0.92969,0.33508,NaN,NaN,1,0.5203,1669,0.55965,1,0.5203,8
logit_chlorotic,Zm00001d051634,4,165275358,0.00296,0.95665,1.77E-06,0.00296,0.95665,NaN,NaN,1,0.00166,1669,0.55996,1,0.00166,8
logit_chlorotic,Zm00001d051644,4,165612470,4.33874,0.03741,0.00259,4.33874,0.03741,NaN,NaN,1,2.42324,1669,0.55851,1,2.42324,4
logit_chlorotic,Zm00001d051662,4,165925797,0.4636,0.49604,2.78E-04,0.4636,0.49604,NaN,NaN,1,0.25953,1669,0.55981,1,0.25953,4
logit_chlorotic,Zm00001d051664,4,166091573,0.81293,0.36739,4.87E-04,0.81293,0.36739,NaN,NaN,1,0.45499,1669,0.55969,1,0.45499,7
logit_chlorotic,Zm00001d051668,4,166173539,0.4636,0.49604,2.78E-04,0.4636,0.49604,NaN,NaN,1,0.25953,1669,0.55981,1,0.25953,4
logit_chlorotic,Zm00001d051672,4,166296328,0.4636,0.49604,2.78E-04,0.4636,0.49604,NaN,NaN,1,0.25953,1669,0.55981,1,0.25953,4
logit_chlorotic,Zm00001d051678,4,166480793,1.2809,0.25789,7.67E-04,1.2809,0.25789,NaN,NaN,1,0.71671,1669,0.55954,1,0.71671,11
logit_chlorotic,Zm00001d051684,4,166654317,0.57989,0.44646,3.47E-04,0.57989,0.44646,NaN,NaN,1,0.3246,1669,0.55977,1,0.3246,5
logit_chlorotic,Zm00001d051685,4,166707113,0.4636,0.49604,2.78E-04,0.4636,0.49604,NaN,NaN,1,0.25953,1669,0.55981,1,0.25953,4
logit_chlorotic,Zm00001d051687,4,166718184,0.69633,0.40414,4.17E-04,0.69633,0.40414,NaN,NaN,1,0.38976,1669,0.55973,1,0.38976,6
logit_chlorotic,Zm00001d051702,4,167217409,0.4636,0.49604,2.78E-04,0.4636,0.49604,NaN,NaN,1,0.25953,1669,0.55981,1,0.25953,4
logit_chlorotic,Zm00001d051740,4,168601202,0.69633,0.40414,4.17E-04,0.69633,0.40414,NaN,NaN,1,0.38976,1669,0.55973,1,0.38976,6
logit_chlorotic,Zm00001d051742,4,168622593,0.57989,0.44646,3.47E-04,0.57989,0.44646,NaN,NaN,1,0.3246,1669,0.55977,1,0.3246,5
logit_chlorotic,Zm00001d051756,4,168942420,0.4636,0.49604,2.78E-04,0.4636,0.49604,NaN,NaN,1,0.25953,1669,0.55981,1,0.25953,4
logit_chlorotic,Zm00001d051759,4,168951469,3.08337,0.07928,0.00184,3.08337,0.07928,NaN,NaN,1,1.7234,1669,0.55893,1,1.7234,11
logit_chlorotic,Zm00001d051760,4,168958881,0.69633,0.40414,4.17E-04,0.69633,0.40414,NaN,NaN,1,0.38976,1669,0.55973,1,0.38976,6
logit_chlorotic,Zm00001d051761,4,168962643,0.30891,0.57843,1.85E-04,0.30891,0.57843,NaN,NaN,1,0.17294,1669,0.55986,1,0.17294,4
logit_chlorotic,Zm00001d051793,4,169918408,0.57989,0.44646,3.47E-04,0.57989,0.44646,NaN,NaN,1,0.3246,1669,0.55977,1,0.3246,5
logit_chlorotic,Zm00001d051796,4,169926482,0.57413,0.44873,3.44E-04,0.57413,0.44873,NaN,NaN,1,0.32138,1669,0.55977,1,0.32138,4
logit_chlorotic,Zm00001d051809,4,170147153,0.4636,0.49604,2.78E-04,0.4636,0.49604,NaN,NaN,1,0.25953,1669,0.55981,1,0.25953,4
logit_chlorotic,Zm00001d051823,4,171068367,0.57989,0.44646,3.47E-04,0.57989,0.44646,NaN,NaN,1,0.3246,1669,0.55977,1,0.3246,5
logit_chlorotic,Zm00001d051824,4,171072340,0.61186,0.4342,3.66E-04,0.61186,0.4342,NaN,NaN,1,0.3425,1669,0.55976,1,0.3425,6
logit_chlorotic,Zm00001d051832,4,171496960,0.11618,0.73326,6.96E-05,0.11618,0.73326,NaN,NaN,1,0.06505,1669,0.55993,1,0.06505,6
logit_chlorotic,Zm00001d051838,4,171771912,3.32782,0.0683,0.00199,3.32782,0.0683,NaN,NaN,1,1.85975,1669,0.55885,1,1.85975,6
logit_chlorotic,Zm00001d051846,4,172093056,0.57989,0.44646,3.47E-04,0.57989,0.44646,NaN,NaN,1,0.3246,1669,0.55977,1,0.3246,5
logit_chlorotic,Zm00001d051848,4,172179307,0.69633,0.40414,4.17E-04,0.69633,0.40414,NaN,NaN,1,0.38976,1669,0.55973,1,0.38976,6
logit_chlorotic,Zm00001d051849,4,172202064,0.76511,0.38186,4.58E-04,0.76511,0.38186,NaN,NaN,1,0.42824,1669,0.55971,1,0.42824,4
logit_chlorotic,Zm00001d051851,4,172411484,1.82738,0.17662,0.00109,1.82738,0.17662,NaN,NaN,1,1.02215,1669,0.55935,1,1.02215,6
logit_chlorotic,Zm00001d051861,4,172530513,0.69633,0.40414,4.17E-04,0.69633,0.40414,NaN,NaN,1,0.38976,1669,0.55973,1,0.38976,6
logit_chlorotic,Zm00001d051869,4,172948465,0.69633,0.40414,4.17E-04,0.69633,0.40414,NaN,NaN,1,0.38976,1669,0.55973,1,0.38976,6
logit_chlorotic,Zm00001d051871,4,172959860,1.0466,0.30644,6.27E-04,1.0466,0.30644,NaN,NaN,1,0.58569,1669,0.55961,1,0.58569,9
logit_chlorotic,Zm00001d051876,4,173192792,0.05499,0.81462,3.29E-05,0.05499,0.81462,NaN,NaN,1,0.03079,1669,0.55995,1,0.03079,8
logit_chlorotic,Zm00001d051879,4,173241095,0.48274,0.48728,2.89E-04,0.48274,0.48728,NaN,NaN,1,0.27024,1669,0.5598,1,0.27024,7
logit_chlorotic,Zm00001d051885,4,173510154,0.57989,0.44646,3.47E-04,0.57989,0.44646,NaN,NaN,1,0.3246,1669,0.55977,1,0.3246,5
logit_chlorotic,Zm00001d051889,4,173801690,0.00218,0.96275,1.31E-06,0.00218,0.96275,NaN,NaN,1,0.00122,1669,0.55996,1,0.00122,23
logit_chlorotic,Zm00001d051890,4,173812757,0.34747,0.55563,2.08E-04,0.34747,0.55563,NaN,NaN,1,0.19453,1669,0.55985,1,0.19453,3
logit_chlorotic,Zm00001d051898,4,173926112,1.0466,0.30644,6.27E-04,1.0466,0.30644,NaN,NaN,1,0.58569,1669,0.55961,1,0.58569,9
logit_chlorotic,Zm00001d051906,4,174313335,0.4636,0.49604,2.78E-04,0.4636,0.49604,NaN,NaN,1,0.25953,1669,0.55981,1,0.25953,4
logit_chlorotic,Zm00001d051910,4,174417255,0.74187,0.38919,4.44E-04,0.74187,0.38919,NaN,NaN,1,0.41524,1669,0.55972,1,0.41524,5
logit_chlorotic,Zm00001d051911,4,174427575,0.45398,0.50054,2.72E-04,0.45398,0.50054,NaN,NaN,1,0.25414,1669,0.55981,1,0.25414,9
logit_chlorotic,Zm00001d051912,4,174433899,0.92969,0.33508,5.57E-04,0.92969,0.33508,NaN,NaN,1,0.5203,1669,0.55965,1,0.5203,8
logit_chlorotic,Zm00001d051913,4,174495276,1.80975,0.17872,0.00108,1.80975,0.17872,NaN,NaN,1,1.0123,1669,0.55936,1,1.0123,5
logit_chlorotic,Zm00001d051915,4,174610921,1.9413,0.16371,0.00116,1.9413,0.16371,NaN,NaN,1,1.0858,1669,0.55931,1,1.0858,13
logit_chlorotic,Zm00001d051916,4,174613947,0.30891,0.57843,1.85E-04,0.30891,0.57843,NaN,NaN,1,0.17294,1669,0.55986,1,0.17294,4
logit_chlorotic,Zm00001d051917,4,174628188,7.9968,0.00474,0.00477,7.9968,0.00474,NaN,NaN,1,4.45657,1669,0.55729,1,4.45657,10
logit_chlorotic,Zm00001d051925,4,174736331,0.6699,0.4132,4.01E-04,0.6699,0.4132,NaN,NaN,1,0.37497,1669,0.55974,1,0.37497,14
logit_chlorotic,Zm00001d051928,4,174747421,0.57989,0.44646,3.47E-04,0.57989,0.44646,NaN,NaN,1,0.3246,1669,0.55977,1,0.3246,5
logit_chlorotic,Zm00001d051929,4,174761209,1.51504,0.21854,9.07E-04,1.51504,0.21854,NaN,NaN,1,0.8476,1669,0.55946,1,0.8476,7
logit_chlorotic,Zm00001d051930,4,174761392,2.15645,0.14216,0.00129,2.15645,0.14216,NaN,NaN,1,1.20598,1669,0.55924,1,1.20598,6
logit_chlorotic,Zm00001d051946,4,174996082,0.57989,0.44646,3.47E-04,0.57989,0.44646,NaN,NaN,1,0.3246,1669,0.55977,1,0.3246,5
logit_chlorotic,Zm00001d051948,4,175088501,0.4636,0.49604,2.78E-04,0.4636,0.49604,NaN,NaN,1,0.25953,1669,0.55981,1,0.25953,4
logit_chlorotic,Zm00001d051950,4,175125082,0.03095,0.86036,1.85E-05,0.03095,0.86036,NaN,NaN,1,0.01733,1669,0.55995,1,0.01733,6
logit_chlorotic,Zm00001d051951,4,175152110,0.57989,0.44646,3.47E-04,0.57989,0.44646,NaN,NaN,1,0.3246,1669,0.55977,1,0.3246,5
logit_chlorotic,Zm00001d051959,4,175352605,0.57989,0.44646,3.47E-04,0.57989,0.44646,NaN,NaN,1,0.3246,1669,0.55977,1,0.3246,5
logit_chlorotic,Zm00001d051961,4,175389317,0.92969,0.33508,5.57E-04,0.92969,0.33508,NaN,NaN,1,0.5203,1669,0.55965,1,0.5203,8
logit_chlorotic,Zm00001d051963,4,175452040,0.4636,0.49604,2.78E-04,0.4636,0.49604,NaN,NaN,1,0.25953,1669,0.55981,1,0.25953,4
logit_chlorotic,Zm00001d051964,4,175489021,0.81293,0.36739,4.87E-04,0.81293,0.36739,NaN,NaN,1,0.45499,1669,0.55969,1,0.45499,7
logit_chlorotic,Zm00001d051965,4,175520525,0.95324,0.32904,5.71E-04,0.95324,0.32904,NaN,NaN,1,0.53348,1669,0.55965,1,0.53348,9
logit_chlorotic,Zm00001d051977,4,175738831,0.69633,0.40414,4.17E-04,0.69633,0.40414,NaN,NaN,1,0.38976,1669,0.55973,1,0.38976,6
logit_chlorotic,Zm00001d051980,4,175829186,0.57413,0.44873,3.44E-04,0.57413,0.44873,NaN,NaN,1,0.32138,1669,0.55977,1,0.32138,4
logit_chlorotic,Zm00001d051987,4,175917358,0.57989,0.44646,3.47E-04,0.57989,0.44646,NaN,NaN,1,0.3246,1669,0.55977,1,0.3246,5
logit_chlorotic,Zm00001d051988,4,176008409,0.11618,0.73326,6.96E-05,0.11618,0.73326,NaN,NaN,1,0.06505,1669,0.55993,1,0.06505,6
logit_chlorotic,Zm00001d051990,4,176014458,0.81293,0.36739,4.87E-04,0.81293,0.36739,NaN,NaN,1,0.45499,1669,0.55969,1,0.45499,7
logit_chlorotic,Zm00001d052002,4,176258415,0.22157,0.63791,1.33E-04,0.22157,0.63791,NaN,NaN,1,0.12405,1669,0.55989,1,0.12405,7
logit_chlorotic,Zm00001d052007,4,176334431,0.57989,0.44646,3.47E-04,0.57989,0.44646,NaN,NaN,1,0.3246,1669,0.55977,1,0.3246,5
logit_chlorotic,Zm00001d052008,4,176343568,5.00155,0.02546,0.00299,5.00155,0.02546,NaN,NaN,1,2.79233,1669,0.55829,1,2.79233,6
logit_chlorotic,Zm00001d052009,4,176364131,0.81293,0.36739,4.87E-04,0.81293,0.36739,NaN,NaN,1,0.45499,1669,0.55969,1,0.45499,7
logit_chlorotic,Zm00001d052028,4,176854148,0.69633,0.40414,4.17E-04,0.69633,0.40414,NaN,NaN,1,0.38976,1669,0.55973,1,0.38976,6
logit_chlorotic,Zm00001d052038,4,177042630,0.74187,0.38919,4.44E-04,0.74187,0.38919,NaN,NaN,1,0.41524,1669,0.55972,1,0.41524,5
logit_chlorotic,Zm00001d052049,4,177641659,0.69633,0.40414,4.17E-04,0.69633,0.40414,NaN,NaN,1,0.38976,1669,0.55973,1,0.38976,6
logit_chlorotic,Zm00001d052053,4,177835366,2.75403,0.0972,0.00165,2.75403,0.0972,NaN,NaN,1,1.53962,1669,0.55904,1,1.53962,4
logit_chlorotic,Zm00001d052057,4,177966402,1.53283,0.21586,9.18E-04,1.53283,0.21586,NaN,NaN,1,0.85754,1669,0.55945,1,0.85754,13
logit_chlorotic,Zm00001d052060,4,178022890,0.00117,0.97275,6.99E-07,0.00117,0.97275,NaN,NaN,1,6.54E-04,1669,0.55996,1,6.54E-04,7
logit_chlorotic,Zm00001d052062,4,178173788,0.27623,0.59925,1.65E-04,0.27623,0.59925,NaN,NaN,1,0.15465,1669,0.55987,1,0.15465,5
logit_chlorotic,Zm00001d052074,4,178670665,1.0466,0.30644,6.27E-04,1.0466,0.30644,NaN,NaN,1,0.58569,1669,0.55961,1,0.58569,9
logit_chlorotic,Zm00001d052076,4,178755652,0.56747,0.45137,3.40E-04,0.56747,0.45137,NaN,NaN,1,0.31766,1669,0.55977,1,0.31766,5
logit_chlorotic,Zm00001d052078,4,178761860,6.63657,0.01008,0.00396,6.63657,0.01008,NaN,NaN,1,3.70153,1669,0.55775,1,3.70153,4
logit_chlorotic,Zm00001d052079,4,178775377,0.57989,0.44646,3.47E-04,0.57989,0.44646,NaN,NaN,1,0.3246,1669,0.55977,1,0.3246,5
logit_chlorotic,Zm00001d052081,4,178936931,0.4636,0.49604,2.78E-04,0.4636,0.49604,NaN,NaN,1,0.25953,1669,0.55981,1,0.25953,4
logit_chlorotic,Zm00001d052093,4,179376227,1.28394,0.25733,7.69E-04,1.28394,0.25733,NaN,NaN,1,0.71841,1669,0.55953,1,0.71841,4
logit_chlorotic,Zm00001d052098,4,179501671,2.80359,0.09424,0.00168,2.80359,0.09424,NaN,NaN,1,1.56728,1669,0.55903,1,1.56728,4
logit_chlorotic,Zm00001d052103,4,179678938,0.57989,0.44646,3.47E-04,0.57989,0.44646,NaN,NaN,1,0.3246,1669,0.55977,1,0.3246,5
logit_chlorotic,Zm00001d052111,4,180070315,0.03492,0.85178,2.09E-05,0.03492,0.85178,NaN,NaN,1,0.01956,1669,0.55995,1,0.01956,7
logit_chlorotic,Zm00001d052125,4,180360166,13.10339,3.04E-04,0.00779,13.10339,3.04E-04,NaN,NaN,1,7.28028,1669,0.5556,1,7.28028,4
logit_chlorotic,Zm00001d052138,4,180623193,0.4636,0.49604,2.78E-04,0.4636,0.49604,NaN,NaN,1,0.25953,1669,0.55981,1,0.25953,4
logit_chlorotic,Zm00001d052149,4,181226308,0.19043,0.66261,1.14E-04,0.19043,0.66261,NaN,NaN,1,0.10662,1669,0.5599,1,0.10662,6
logit_chlorotic,Zm00001d052157,4,181466511,0.57989,0.44646,3.47E-04,0.57989,0.44646,NaN,NaN,1,0.3246,1669,0.55977,1,0.3246,5
logit_chlorotic,Zm00001d052185,4,182579644,0.119,0.73017,7.13E-05,0.119,0.73017,NaN,NaN,1,0.06663,1669,0.55993,1,0.06663,5
logit_chlorotic,Zm00001d052188,4,182614487,8.06262,0.00457,0.00481,8.06262,0.00457,NaN,NaN,1,4.49308,1669,0.55727,1,4.49308,6
logit_chlorotic,Zm00001d052200,4,183164236,0.92969,0.33508,5.57E-04,0.92969,0.33508,NaN,NaN,1,0.5203,1669,0.55965,1,0.5203,8
logit_chlorotic,Zm00001d052212,4,183378870,2.28966,0.13043,0.00137,2.28966,0.13043,NaN,NaN,1,1.28037,1669,0.5592,1,1.28037,4
logit_chlorotic,Zm00001d052213,4,183435329,0.03095,0.86036,1.85E-05,0.03095,0.86036,NaN,NaN,1,0.01733,1669,0.55995,1,0.01733,6
logit_chlorotic,Zm00001d052218,4,183561191,0.4636,0.49604,2.78E-04,0.4636,0.49604,NaN,NaN,1,0.25953,1669,0.55981,1,0.25953,4
logit_chlorotic,Zm00001d052219,4,183571307,0.69633,0.40414,4.17E-04,0.69633,0.40414,NaN,NaN,1,0.38976,1669,0.55973,1,0.38976,6
logit_chlorotic,Zm00001d052230,4,184114433,0.4636,0.49604,2.78E-04,0.4636,0.49604,NaN,NaN,1,0.25953,1669,0.55981,1,0.25953,4
logit_chlorotic,Zm00001d052237,4,184292524,0.4636,0.49604,2.78E-04,0.4636,0.49604,NaN,NaN,1,0.25953,1669,0.55981,1,0.25953,4
logit_chlorotic,Zm00001d052240,4,184371363,0.4636,0.49604,2.78E-04,0.4636,0.49604,NaN,NaN,1,0.25953,1669,0.55981,1,0.25953,4
logit_chlorotic,Zm00001d052245,4,184630539,0.19673,0.65743,1.18E-04,0.19673,0.65743,NaN,NaN,1,0.11015,1669,0.5599,1,0.11015,12
logit_chlorotic,Zm00001d052248,4,184731360,0.56747,0.45137,3.40E-04,0.56747,0.45137,NaN,NaN,1,0.31766,1669,0.55977,1,0.31766,5
logit_chlorotic,Zm00001d052263,4,185230226,0.0044,0.94709,2.64E-06,0.0044,0.94709,NaN,NaN,1,0.00247,1669,0.55996,1,0.00247,6
logit_chlorotic,Zm00001d052264,4,185238475,0.63341,0.42622,3.79E-04,0.63341,0.42622,NaN,NaN,1,0.35456,1669,0.55975,1,0.35456,7
logit_chlorotic,Zm00001d052269,4,185373337,0.4636,0.49604,2.78E-04,0.4636,0.49604,NaN,NaN,1,0.25953,1669,0.55981,1,0.25953,4
logit_chlorotic,Zm00001d052270,4,185407310,0.57989,0.44646,3.47E-04,0.57989,0.44646,NaN,NaN,1,0.3246,1669,0.55977,1,0.3246,5
logit_chlorotic,Zm00001d052282,4,185924549,0.57989,0.44646,3.47E-04,0.57989,0.44646,NaN,NaN,1,0.3246,1669,0.55977,1,0.3246,5
logit_chlorotic,Zm00001d052289,4,186090768,0.4636,0.49604,2.78E-04,0.4636,0.49604,NaN,NaN,1,0.25953,1669,0.55981,1,0.25953,4
logit_chlorotic,Zm00001d052292,4,186144598,0.27623,0.59925,1.65E-04,0.27623,0.59925,NaN,NaN,1,0.15465,1669,0.55987,1,0.15465,5
logit_chlorotic,Zm00001d052294,4,186243524,0.03886,0.84375,2.33E-05,0.03886,0.84375,NaN,NaN,1,0.02176,1669,0.55995,1,0.02176,9
logit_chlorotic,Zm00001d052295,4,186316179,0.4636,0.49604,2.78E-04,0.4636,0.49604,NaN,NaN,1,0.25953,1669,0.55981,1,0.25953,4
logit_chlorotic,Zm00001d052303,4,186502567,0.69633,0.40414,4.17E-04,0.69633,0.40414,NaN,NaN,1,0.38976,1669,0.55973,1,0.38976,6
logit_chlorotic,Zm00001d052306,4,186585246,0.00117,0.97275,6.99E-07,0.00117,0.97275,NaN,NaN,1,6.54E-04,1669,0.55996,1,6.54E-04,7
logit_chlorotic,Zm00001d052307,4,186605061,14.68188,1.32E-04,0.00872,14.68188,1.32E-04,NaN,NaN,1,8.14965,1669,0.55508,1,8.14965,4
logit_chlorotic,Zm00001d052308,4,186712431,1.18614,0.27627,7.10E-04,1.18614,0.27627,NaN,NaN,1,0.66372,1669,0.55957,1,0.66372,6
logit_chlorotic,Zm00001d052312,4,186770110,0.57989,0.44646,3.47E-04,0.57989,0.44646,NaN,NaN,1,0.3246,1669,0.55977,1,0.3246,5
logit_chlorotic,Zm00001d052314,4,186828721,0.57413,0.44873,3.44E-04,0.57413,0.44873,NaN,NaN,1,0.32138,1669,0.55977,1,0.32138,4
logit_chlorotic,Zm00001d052316,4,186978098,0.57989,0.44646,3.47E-04,0.57989,0.44646,NaN,NaN,1,0.3246,1669,0.55977,1,0.3246,5
logit_chlorotic,Zm00001d052317,4,187006935,0.4636,0.49604,2.78E-04,0.4636,0.49604,NaN,NaN,1,0.25953,1669,0.55981,1,0.25953,4
logit_chlorotic,Zm00001d052321,4,187091432,0.74187,0.38919,4.44E-04,0.74187,0.38919,NaN,NaN,1,0.41524,1669,0.55972,1,0.41524,5
logit_chlorotic,Zm00001d052323,4,187099413,0.4636,0.49604,2.78E-04,0.4636,0.49604,NaN,NaN,1,0.25953,1669,0.55981,1,0.25953,4
logit_chlorotic,Zm00001d052339,4,187394716,3.68661,0.05502,0.0022,3.68661,0.05502,NaN,NaN,1,2.05982,1669,0.55873,1,2.05982,6
logit_chlorotic,Zm00001d052353,4,187985878,0.57989,0.44646,3.47E-04,0.57989,0.44646,NaN,NaN,1,0.3246,1669,0.55977,1,0.3246,5
logit_chlorotic,Zm00001d052354,4,187995833,0.77385,0.37916,4.63E-04,0.77385,0.37916,NaN,NaN,1,0.43313,1669,0.55971,1,0.43313,7
logit_chlorotic,Zm00001d052357,4,188107785,0.4636,0.49604,2.78E-04,0.4636,0.49604,NaN,NaN,1,0.25953,1669,0.55981,1,0.25953,4
logit_chlorotic,Zm00001d052361,4,188295849,0.4636,0.49604,2.78E-04,0.4636,0.49604,NaN,NaN,1,0.25953,1669,0.55981,1,0.25953,4
logit_chlorotic,Zm00001d052362,4,188303323,0.31122,0.57701,1.86E-04,0.31122,0.57701,NaN,NaN,1,0.17424,1669,0.55986,1,0.17424,10
logit_chlorotic,Zm00001d052364,4,188303750,0.49218,0.48305,2.95E-04,0.49218,0.48305,NaN,NaN,1,0.27552,1669,0.5598,1,0.27552,9
logit_chlorotic,Zm00001d052367,4,188338279,0.76097,0.38315,4.56E-04,0.76097,0.38315,NaN,NaN,1,0.42592,1669,0.55971,1,0.42592,17
logit_chlorotic,Zm00001d052376,4,188529858,0.63843,0.42439,3.82E-04,0.63843,0.42439,NaN,NaN,1,0.35736,1669,0.55975,1,0.35736,16
logit_chlorotic,Zm00001d052378,4,188628687,0.57989,0.44646,3.47E-04,0.57989,0.44646,NaN,NaN,1,0.3246,1669,0.55977,1,0.3246,5
logit_chlorotic,Zm00001d052380,4,188748671,0.4636,0.49604,2.78E-04,0.4636,0.49604,NaN,NaN,1,0.25953,1669,0.55981,1,0.25953,4
logit_chlorotic,Zm00001d052384,4,188820976,0.00864,0.92597,5.17E-06,0.00864,0.92597,NaN,NaN,1,0.00484,1669,0.55996,1,0.00484,10
logit_chlorotic,Zm00001d052385,4,188829777,0.57989,0.44646,3.47E-04,0.57989,0.44646,NaN,NaN,1,0.3246,1669,0.55977,1,0.3246,5
logit_chlorotic,Zm00001d052393,4,189032572,0.41908,0.51748,2.51E-04,0.41908,0.51748,NaN,NaN,1,0.23461,1669,0.55982,1,0.23461,6
logit_chlorotic,Zm00001d052394,4,189053432,0.10235,0.74906,6.13E-05,0.10235,0.74906,NaN,NaN,1,0.05731,1669,0.55993,1,0.05731,8
logit_chlorotic,Zm00001d052399,4,189147131,0.57989,0.44646,3.47E-04,0.57989,0.44646,NaN,NaN,1,0.3246,1669,0.55977,1,0.3246,5
logit_chlorotic,Zm00001d052404,4,189185952,0.57989,0.44646,3.47E-04,0.57989,0.44646,NaN,NaN,1,0.3246,1669,0.55977,1,0.3246,5
logit_chlorotic,Zm00001d052410,4,189318259,0.81293,0.36739,4.87E-04,0.81293,0.36739,NaN,NaN,1,0.45499,1669,0.55969,1,0.45499,7
logit_chlorotic,Zm00001d052411,4,189322785,0.81293,0.36739,4.87E-04,0.81293,0.36739,NaN,NaN,1,0.45499,1669,0.55969,1,0.45499,7
logit_chlorotic,Zm00001d052416,4,189493563,0.69633,0.40414,4.17E-04,0.69633,0.40414,NaN,NaN,1,0.38976,1669,0.55973,1,0.38976,6
logit_chlorotic,Zm00001d052420,4,189609028,0.57989,0.44646,3.47E-04,0.57989,0.44646,NaN,NaN,1,0.3246,1669,0.55977,1,0.3246,5
logit_chlorotic,Zm00001d052435,4,189986192,0.00389,0.95028,2.33E-06,0.00389,0.95028,NaN,NaN,1,0.00218,1669,0.55996,1,0.00218,9
logit_chlorotic,Zm00001d052436,4,190065361,1.24E-04,0.99112,7.43E-08,1.24E-04,0.99112,NaN,NaN,1,6.95E-05,1669,0.55996,1,6.95E-05,8
logit_chlorotic,Zm00001d052439,4,190082417,0.10235,0.74906,6.13E-05,0.10235,0.74906,NaN,NaN,1,0.05731,1669,0.55993,1,0.05731,8
logit_chlorotic,Zm00001d052442,4,190120974,1.79276,0.18077,0.00107,1.79276,0.18077,NaN,NaN,1,1.00281,1669,0.55936,1,1.00281,8
logit_chlorotic,Zm00001d052444,4,190133847,0.69633,0.40414,4.17E-04,0.69633,0.40414,NaN,NaN,1,0.38976,1669,0.55973,1,0.38976,6
logit_chlorotic,Zm00001d052450,4,190305854,0.81293,0.36739,4.87E-04,0.81293,0.36739,NaN,NaN,1,0.45499,1669,0.55969,1,0.45499,7
logit_chlorotic,Zm00001d052458,4,190414983,2.60096,0.10699,0.00156,2.60096,0.10699,NaN,NaN,1,1.45418,1669,0.55909,1,1.45418,6
logit_chlorotic,Zm00001d052462,4,190493143,0.69633,0.40414,4.17E-04,0.69633,0.40414,NaN,NaN,1,0.38976,1669,0.55973,1,0.38976,6
